velocity_1h,geo_jump_km,bin_spend_rate,terminal_reversal_count,amount_ngn,amount_vs_bin_avg_ratio,is_fraud
1.0,0.0,26652.858257157593,0.0,3046.33,0.06935069751600503,0
1.0,0.0,25418.292480643853,0.0,8065.07,0.29696131748213966,0
1.0,0.0,16042.076925563684,0.0,45287.12,3.3055417396857187,0
1.0,0.0,9964.678139546886,0.0,2738.29,0.371134915543849,0
1.0,0.0,34387.21467697426,0.0,8205.55,0.2929902560982671,0
1.0,0.0,5232.6893436638275,0.0,2775.79,0.2378634803516801,0
1.0,0.0,15459.64756508926,0.0,2606.48,0.07844429119637546,0
1.0,0.0,15096.812508231535,0.0,3610.49,0.29201087475706616,0
1.0,0.0,35054.551546559815,0.0,17788.28,0.5525651868934308,0
1.0,0.0,3886.053062553196,0.0,10509.06,0.6873129666362048,0
1.0,0.0,10805.823072883451,0.0,7334.65,0.4610885554188693,0
2.0,0.0,31803.775914877813,0.0,2613.65,0.2614348562625966,0
2.0,0.0,32044.19435668291,0.0,26950.88,1.001568281231058,1
1.0,0.0,59860.2992264633,0.0,20521.13,0.2426016233492933,0
1.0,0.0,11507.133718161795,0.0,1340.87,0.19413983817649677,0
1.0,0.0,20632.93255591501,0.0,42936.1,2.0077630844085004,0
1.0,0.0,18075.586427304414,0.0,1755.18,0.12607789771444808,0
1.0,0.0,44201.57459212297,0.0,29896.36,0.6420028337693399,0
1.0,111.49609437079889,11690.795661055601,0.0,50856.48,2.7821086274795794,1
2.0,0.0,93299.85766333807,0.0,154821.1,4.0168118296130295,1
1.0,0.0,15767.746388298268,0.0,46661.8,2.0822444456938998,0
1.0,0.0,12445.03151459154,0.0,2256.7,0.11436995991845868,0
2.0,0.0,6478.873354903268,0.0,1712.46,0.5136467401708559,0
1.0,0.0,10042.713955071864,0.0,11058.48,0.27872250244682506,0
1.0,0.0,20716.38409273246,0.0,30851.23,5.445110044457421,0
1.0,0.0,1307.6719174421346,0.0,500.1,1.0518299225212087,0
2.0,0.0,49036.92235200902,0.0,119313.48,6.980754183354978,1
1.0,0.0,14294.77997673276,1.0,4705.01,0.44040782781440735,0
1.0,0.0,6979.266619153348,0.0,7004.0,1.003664025633442,0
1.0,0.0,29511.817311603154,0.0,6634.25,0.18724836218104457,0
1.0,0.0,24015.841034031244,0.0,55672.14,0.15926491316024588,0
1.0,0.0,5087.234128885792,0.0,5245.65,1.0290071272058643,0
1.0,0.0,18727.95284919702,0.0,41529.41,1.7486469343710578,0
1.0,0.0,12519.594615056672,1.0,8212.34,2.8217882242525283,0
1.0,0.0,2734.639869455168,0.0,2096.06,0.23403155086651195,0
1.0,0.0,19665.647770465803,0.0,15321.62,0.5390647491634396,0
1.0,0.0,33412.447164458135,0.0,1474.45,0.03677874820766114,0
1.0,0.0,26885.64760071698,0.0,2448.63,0.1554930995557841,0
1.0,0.0,20439.022919778337,0.0,53056.39,3.9904068769419436,0
1.0,0.0,24684.952375832723,0.0,1647.8,0.06199212850961939,0
1.0,0.0,3865.707480029736,0.0,5481.71,0.738492506907064,0
1.0,0.0,35692.05348417123,0.0,18541.16,1.7027524780661487,0
1.0,0.0,7796.333132196187,0.0,8573.73,2.567825586821709,0
1.0,0.0,3415.4702523768883,0.0,2371.39,0.1908557937715073,0
1.0,0.0,9931.229711766857,0.0,24576.31,2.9347945269635,0
1.0,0.0,9471.082646344317,0.0,11088.26,2.8753964568276027,0
1.0,0.0,14815.571277209994,0.0,52474.0,3.464880248142087,0
1.0,0.0,14815.104687690175,0.0,24999.76,1.0351840925032354,0
1.0,0.0,24563.393041574556,0.0,58596.34,0.8067638714724108,0
1.0,0.0,28373.436034986364,0.0,3766.43,0.1001059508553779,0
1.0,0.0,21002.812333877548,0.0,1253.38,0.1570337977228914,0
1.0,0.0,23305.22250783268,0.0,68839.13,1.1012098751654176,0
1.0,0.0,1321.2569673231596,0.0,1524.63,0.9598642171300383,0
1.0,0.0,14610.328017153388,0.0,6117.05,0.3854180337422549,0
1.0,0.0,20897.054575427333,0.0,3641.44,0.7222757403890806,0
1.0,0.0,8097.024069684707,0.0,6132.94,1.1200692358277458,0
1.0,0.0,13362.289759801874,0.0,67525.19,2.989024335390872,0
1.0,0.0,25716.86391501863,0.0,13394.51,0.44332677698899126,0
1.0,0.0,3778.415727062938,0.0,847.86,1.159307239830915,0
1.0,0.0,16484.067449394315,0.0,15197.28,1.2780147973902996,0
1.0,0.0,31803.688471166486,0.0,7440.47,0.3161523555281068,0
1.0,0.0,33693.55247553342,0.0,61930.43,0.9742537030179184,0
1.0,0.0,7677.519235634501,0.0,1877.36,0.25428471015235565,0
1.0,0.0,29486.00065253664,0.0,13822.7,0.636464532378427,0
1.0,0.0,26075.87752474033,0.0,2069.27,0.05161897684825824,0
1.0,0.0,32023.955963000357,0.0,8656.09,0.296937820696549,0
1.0,0.0,12589.094171151048,0.0,20325.45,1.629162065373497,0
1.0,0.0,13296.913403525752,0.0,20015.84,2.3390483221436247,0
1.0,0.0,4099.229611397921,0.0,1850.53,0.125712651402425,0
1.0,0.0,7508.5732595419295,0.0,500.1,0.26036657986694967,0
1.0,0.0,4269.303732097963,0.0,6378.51,0.8737204203950861,0
1.0,0.0,36704.41547992397,0.0,8944.64,1.3783158614042046,0
1.0,0.0,26675.872988674702,0.0,1946.25,0.07088802452968708,0
3.0,0.0,29189.184672600742,0.0,3836.31,0.1328828755979206,0
1.0,0.0,30474.561313812155,0.0,6584.36,0.4720186309289306,0
1.0,0.0,12685.630047345448,0.0,5140.91,0.12921748398682664,0
1.0,0.0,17059.023577528547,0.0,46233.86,3.776603327195515,0
1.0,0.0,12502.470858078364,0.0,69145.77,1.0321763028568511,0
1.0,0.0,33671.159474070875,0.0,1973.33,0.22770257544244207,0
1.0,0.0,32130.639630447407,0.0,10408.49,0.1998372087573419,0
1.0,0.0,3692.5164516156474,0.0,1650.04,0.292092621348225,0
1.0,0.0,23208.549637928343,0.0,132883.34,2.402458247875436,0
1.0,0.0,9947.781037806331,0.0,2597.24,0.32132209625837205,0
1.0,0.0,10763.771842751896,0.0,9593.49,0.6314183982379272,0
1.0,0.0,19370.167226256748,0.0,44495.74,1.7121038996028175,0
1.0,0.0,53096.688057673986,0.0,40072.49,0.9507596435021461,0
1.0,0.0,2857.8189525935577,0.0,7721.3,1.0576414177766464,0
1.0,0.0,20277.803947768512,0.0,3210.13,0.13683620590608067,0
4.0,0.0,43156.14766598242,0.0,26713.74,2.502166499266745,1
1.0,0.0,30850.07999715983,0.0,2636.24,0.07651812692624786,0
1.0,0.0,17215.653311706945,0.0,75024.26,1.8401607624633851,0
1.0,0.0,4188.24998615581,0.0,3307.7,1.0037784299781063,0
1.0,0.0,17589.788521304672,0.0,6080.09,1.0309786621737491,0
1.0,0.0,12529.614005845044,0.0,1974.49,0.3046305218322506,0
1.0,0.0,28588.214021190077,0.0,985.02,0.11395528703373164,0
1.0,0.0,6800.752148883684,0.0,13265.2,2.3921962994351382,0
1.0,0.0,22763.675999798623,0.0,2867.43,0.07652347709382767,0
1.0,0.0,25900.29216089695,0.0,64308.1,1.97504969892186,0
1.0,0.0,26868.917264486823,0.0,3333.94,0.04584142926666866,0
1.0,0.0,5001.071921230151,0.0,15057.48,0.5935538306681473,1
1.0,0.0,4782.4627802222385,0.0,9700.59,1.2591437428151888,0
1.0,0.0,2736.527259055825,0.0,2049.9,0.5853948450118605,0
1.0,0.0,8360.366241543597,0.0,1577.74,0.3012409821889922,0
2.0,0.0,31531.369452145424,0.0,109865.43,4.183182384859618,1
1.0,0.0,9242.9747916531,0.0,2761.05,0.4091448289683385,0
1.0,0.0,11417.183517409256,0.0,50038.21,2.808387758655299,0
1.0,0.0,6262.868464767658,0.0,1262.22,0.26474334208967126,0
1.0,0.0,12170.320906216028,0.0,1857.84,0.23783169577542962,0
1.0,0.0,11540.293809149087,0.0,1078.7,0.32433008367411664,0
1.0,0.0,12310.422453816056,0.0,1607.82,0.12558225110532895,0
1.0,0.0,7952.746677050924,0.0,23236.77,1.0170299166053745,0
1.0,0.0,44920.549592785625,0.0,26109.45,0.2796961216886308,0
1.0,0.0,33708.244966196784,0.0,2763.97,0.059085496311231785,0
1.0,0.0,36384.10250433356,0.0,12056.76,0.5276159774015992,0
1.0,0.0,18894.540941427866,0.0,8353.19,1.8126838030250967,0
1.0,0.0,17599.617368488165,0.0,43687.97,2.5666869444752387,0
1.0,0.0,27354.658819072596,0.0,31027.85,0.924459207333913,0
1.0,0.0,9055.005311383864,0.0,9946.83,1.366399997660557,0
1.0,0.0,4505.344552484385,0.0,13376.7,1.0638200876122479,0
1.0,0.0,21873.328810353978,0.0,2419.35,0.08945516534708026,0
1.0,0.0,16577.28808968538,0.0,8182.6,3.731109438917935,0
1.0,0.0,27838.753931404757,0.0,32524.24,1.761903871368043,0
1.0,0.0,8001.44877932085,0.0,24125.08,1.02930302438926,0
1.0,0.0,31199.85630472754,0.0,11875.19,0.21659435317536618,0
1.0,0.0,25439.43792004772,0.0,3150.39,0.1313520027070028,0
1.0,0.0,32973.352223715345,0.0,8505.28,0.2864281076889308,0
1.0,0.0,10286.032568250439,0.0,2837.35,2.0167365771095045,0
1.0,0.0,24459.327713751212,0.0,3420.07,0.07607805406652593,0
1.0,0.0,14658.806826955224,0.0,25232.18,3.1476877277071553,0
1.0,0.0,9412.114318280277,0.0,2028.28,0.36211530806472514,0
1.0,0.0,26069.497789487184,0.0,1927.95,0.06680659489424441,0
1.0,0.0,4177.151249363268,0.0,15352.61,3.850286423553344,0
1.0,0.0,27623.033640508336,0.0,2904.52,0.12383269152173523,0
1.0,0.0,13906.204021215453,0.0,21317.34,1.6221303423853888,0
1.0,0.0,23454.254302409994,0.0,15641.21,2.126800873112839,0
1.0,0.0,32261.336686312054,0.0,890.13,0.08062882532600785,0
2.0,0.0,17946.43311331391,0.0,45577.47,0.8097935501921306,0
1.0,0.0,12851.573439491163,0.0,1041.46,0.08241232264532958,0
1.0,0.0,12500.442002698426,0.0,2396.36,0.30825403218105996,0
1.0,0.0,25727.208740031438,0.0,2437.46,0.11531022354001341,0
1.0,0.0,23617.309990911726,0.0,9393.7,0.30699029286065105,0
1.0,0.0,15329.688168700173,0.0,38736.21,1.0497905277557074,0
1.0,131.5573944204459,58096.12860026069,0.0,3700.03,0.004619636952410791,0
1.0,0.0,30307.283248771553,0.0,3872.18,0.020747316650517503,0
5.0,0.0,38481.50797024891,0.0,5083.36,0.33525379716262105,1
1.0,0.0,17968.62564047349,0.0,37532.94,2.475143736566238,0
1.0,0.0,6740.123640554054,0.0,1017.21,0.30187618658153315,0
1.0,0.0,5972.2669516106225,0.0,2286.49,0.11245169215014542,0
1.0,0.0,21886.217212207135,0.0,93271.5,2.028813430386802,0
1.0,0.0,26357.81827654593,0.0,7963.99,0.6336795056254652,0
1.0,0.0,4415.968873496737,0.0,4970.88,3.030654063144021,0
1.0,0.0,21506.065807698546,0.0,3554.27,0.12871856151755587,0
1.0,0.0,37693.56920940538,0.0,10066.27,0.2645685373413322,0
1.0,0.0,41216.26083242077,0.0,22851.93,0.4384263551270438,0
1.0,0.0,12503.503670570437,0.0,6367.08,0.42719284533136,0
1.0,0.0,6599.394770139583,0.0,1911.28,0.19190024501668218,0
1.0,0.0,15715.33027818405,0.0,41448.71,0.8098547929833935,0
1.0,0.0,26786.426917709516,0.0,2182.75,0.09783472254025485,0
1.0,0.0,16575.52168116731,0.0,70979.08,4.071045074874358,0
1.0,0.0,11197.232966775127,0.0,2556.37,0.3246124962708734,0
1.0,119.76436126715829,3135.954604790659,0.0,1743.53,0.4156914924133107,0
1.0,0.0,34328.60340916831,0.0,66092.63,1.8247649577222866,0
1.0,0.0,29818.809516887715,0.0,3111.63,0.24040194235846304,0
1.0,0.0,32775.67635128595,0.0,12778.94,0.39198455791232134,0
1.0,0.0,4843.232992136618,0.0,1165.38,0.22941651670566077,0
1.0,0.0,34163.18136312705,0.0,67293.82,1.0503515552074438,0
1.0,0.0,18402.546240441807,0.0,14482.56,0.36437185604992905,0
4.0,0.0,43201.187948393024,0.0,11517.84,0.2049766916956715,1
1.0,0.0,6052.912440801115,0.0,1519.38,0.24661910616889718,0
1.0,0.0,16216.665421594225,0.0,13715.57,0.5598436437685611,0
1.0,0.0,19711.097459276454,0.0,46767.76,3.42266587399883,0
1.0,0.0,8195.278986385734,0.0,7268.96,0.9954237973745004,0
1.0,0.0,5264.294451896164,0.0,2143.86,1.4063224747958636,0
1.0,0.0,19299.30025895392,0.0,615.55,0.06409921647517718,0
1.0,0.0,3776.1046324559557,0.0,1636.47,0.11829270469171274,0
1.0,0.0,28097.529155159304,0.0,2027.37,0.07544699095606003,0
1.0,0.0,3551.5465627121143,0.0,9965.42,0.2903094190021153,0
1.0,0.0,20960.64580883739,0.0,64225.06,1.9990793638157247,0
1.0,0.0,27521.002640180668,0.0,7171.01,0.07016198825226579,0
1.0,0.0,3391.1016309044408,0.0,2677.41,2.5309111619174454,0
3.0,0.0,52713.24335745946,0.0,128810.76,2.9323884304483814,1
1.0,0.0,4847.80879195018,0.0,12621.02,1.0878556448329841,0
1.0,0.0,13511.747975028096,0.0,2838.26,0.2729074223531922,0
1.0,0.0,18325.766924286207,0.0,11482.2,2.1800399331308635,0
1.0,0.0,24926.54735961327,0.0,9928.11,0.30351813358908303,0
2.0,0.0,45209.4544592707,0.0,51664.59,1.9230318711659018,1
1.0,0.0,53125.74015198708,0.0,3010.3,0.05351064120553302,0
1.0,0.0,33747.84552396209,0.0,11470.09,0.651478178310896,0
1.0,0.0,33059.61559116398,0.0,1758.22,0.26339191560445596,0
1.0,0.0,157020.99402995463,0.0,2516.36,0.06516419926483663,0
1.0,0.0,8054.14419115039,0.0,978.3,0.14636976476261782,0
1.0,0.0,2833.5292158257816,0.0,6143.12,0.40805934089935203,0
1.0,0.0,10445.011010570082,0.0,7755.3,2.185832786903161,0
1.0,0.0,4287.748757448561,0.0,10904.77,1.3404852332875858,0
1.0,0.0,28984.677374350234,0.0,9347.27,0.9785269633156021,0
1.0,0.0,16828.707426604476,0.0,9937.73,0.9609108973529727,0
1.0,0.0,33661.72023250997,0.0,13852.38,0.3394526240344222,0
1.0,0.0,41009.05786835233,0.0,27205.05,1.2418348023603818,0
1.0,0.0,35333.79535907684,0.0,13581.64,0.1281820822897963,0
1.0,0.0,5490.2420611045145,0.0,1531.61,0.2564740387608883,0
1.0,0.0,35376.438290108636,0.0,1283.47,0.12481852740399921,0
1.0,0.0,4818.333895372386,0.0,2162.17,0.25270820563223695,0
1.0,0.0,21198.521888161766,0.0,3111.82,0.17871948810723953,0
1.0,0.0,22098.751286920102,0.0,20463.97,1.7562919558149068,0
1.0,0.0,20332.016709158674,0.0,4504.5,0.283150883138504,0
1.0,0.0,27241.212484568,0.0,1272.46,0.16182017516486286,0
1.0,0.0,2158.216931615771,0.0,5459.57,1.2101354370521067,0
1.0,0.0,28369.2929139248,0.0,2357.87,0.11509378828551109,0
1.0,0.0,28222.983719255582,0.0,4081.36,0.28186078798992775,0
1.0,0.0,23225.990316663865,0.0,5489.69,0.34361660622265233,0
1.0,0.0,13157.07881630655,0.0,3117.21,0.2718310606619679,0
1.0,0.0,39088.45357157875,0.0,122086.34,1.8752166204550489,0
1.0,0.0,6313.6343755991065,0.0,859.2,0.37237267010679653,0
1.0,0.0,10717.947900288616,0.0,29270.02,1.065930646848859,0
1.0,0.0,24673.292763693167,0.0,93286.01,2.153531113964723,0
1.0,0.0,40849.602264807945,0.0,27523.07,3.372395298430596,0
1.0,0.0,12494.394817022283,0.0,38733.88,1.069505719764769,0
1.0,0.0,9256.110569576545,0.0,35196.93,1.05671779669124,0
1.0,0.0,32542.021348685754,0.0,11046.53,0.43741385192539084,0
1.0,0.0,24568.784428926625,0.0,2529.78,0.48625087034778985,0
1.0,0.0,33493.227606488996,0.0,4081.17,0.20316317224271446,0
1.0,0.0,9341.627966091992,0.0,5603.39,0.5049400927472497,0
1.0,0.0,26231.948318264123,0.0,11736.95,1.1368172012823485,0
1.0,0.0,9912.225320076448,0.0,2080.36,0.09588625289690193,0
1.0,0.0,24417.129835278603,0.0,2592.06,0.08134741208931152,0
1.0,0.0,18514.152611424877,0.0,2622.61,0.102433191950342,0
1.0,0.0,4432.448456402319,0.0,9602.33,3.283665398316626,0
1.0,0.0,20459.523678056332,0.0,1463.23,0.8890776549296127,0
1.0,0.0,43964.962994891364,0.0,36273.17,2.024716047468065,0
1.0,0.0,26659.473783354737,0.0,3142.78,0.04670799881392587,0
2.0,0.0,9849.921401467653,0.0,2752.73,0.2888258521644768,0
1.0,0.0,8869.191095607246,0.0,5106.22,2.356435571627861,0
1.0,0.0,4387.475929177894,0.0,1600.55,1.1656602105185065,0
1.0,0.0,10455.927435559852,0.0,1105.54,0.10165503187728482,0
1.0,0.0,46603.75801848473,1.0,26090.9,0.42246853746032725,1
1.0,0.0,2966.1052527468137,0.0,6014.2,1.032975812089888,0
1.0,0.0,18885.425369862412,0.0,43392.63,1.0621013676239908,0
1.0,0.0,154874.8401252414,0.0,3048.55,0.028057081982093897,0
1.0,0.0,14346.26003347894,0.0,1642.65,0.42593610862197595,0
1.0,0.0,21268.431819323283,0.0,2632.94,0.06413213100031609,0
1.0,0.0,6975.541792975917,0.0,11221.09,3.1943945275928067,0
1.0,0.0,3495.0756321280096,0.0,918.41,0.9275141397510991,0
1.0,0.0,25176.889054157346,0.0,2860.22,0.03675282364757179,0
1.0,0.0,5781.67189612344,0.0,1363.79,0.17477108505175742,0
1.0,0.0,23558.365618131866,0.0,1995.77,0.04308018744073677,0
1.0,0.0,2373.2862426614097,0.0,12940.37,1.0483192726277082,0
1.0,0.0,19286.14125867405,0.0,23931.35,0.3286106114881622,0
1.0,0.0,10619.317785042154,0.0,8283.61,1.0447465349291736,0
1.0,0.0,11775.963637545292,0.0,726.32,0.29080572525415,0
1.0,126.88759480314035,8557.787468238068,0.0,12487.85,0.7515136548737362,0
1.0,0.0,5550.105878023366,0.0,1206.65,0.2259029740596658,0
1.0,0.0,141421.41983075067,0.0,3385.21,0.06319147412756036,0
1.0,0.0,2269.9745483286665,0.0,717.13,1.1164146033366835,0
1.0,0.0,31874.83869925017,0.0,3218.71,0.053220568913166885,0
1.0,0.0,19439.441429581275,0.0,22265.04,2.1318847399538168,0
1.0,0.0,5330.522543951403,0.0,2112.53,0.3388008342525253,0
1.0,0.0,30872.81448474257,0.0,20640.1,0.5168755445244292,0
1.0,0.0,3263.3539222404443,0.0,9838.23,1.2565910141091903,0
1.0,0.0,26713.21715626103,0.0,2602.31,0.13246979072758536,0
1.0,0.0,27251.498526350115,0.0,1885.36,0.11510635731435477,0
1.0,0.0,4757.800738665284,0.0,7634.09,2.4506017468622465,0
1.0,0.0,22334.920473671784,0.0,30661.56,1.0015495057424524,0
1.0,0.0,22018.304049744667,0.0,9109.83,0.7189432344610437,0
1.0,0.0,22332.597869589714,0.0,7464.32,0.3662975985873518,0
1.0,0.0,3820.775936974765,0.0,10304.9,1.48395653287678,0
2.0,0.0,12168.077634002102,0.0,10265.43,0.7427657172572928,0
1.0,0.0,6417.687131675981,0.0,1944.58,0.25669323325110943,0
1.0,0.0,6607.344901052966,1.0,2872.29,0.09274949820087543,0
1.0,0.0,25194.814722525,0.0,3264.76,0.08063866029036863,0
1.0,0.0,31434.338517594624,0.0,12493.68,0.6599566503508529,0
1.0,0.0,2798.0835586753965,0.0,1471.21,0.2504078157248443,0
1.0,0.0,22482.952441058344,0.0,1357.61,0.26852508180983414,0
1.0,0.0,9538.878290276978,0.0,2649.51,0.28192527092447583,0
1.0,0.0,2286.344001044702,0.0,7570.75,1.4941942560821344,0
1.0,0.0,4272.1658347439325,0.0,709.02,0.217764376709083,0
1.0,0.0,20853.628683095685,0.0,5009.54,1.111481190099326,0
1.0,0.0,3455.898760909509,0.0,1370.92,0.39988487947229046,0
1.0,0.0,28444.25271941531,0.0,3795.97,0.13156231705159058,0
1.0,0.0,10558.985160807984,0.0,1573.9,0.10636233130580634,0
1.0,0.0,17225.159052644212,0.0,35429.8,1.014220508413089,0
1.0,0.0,39825.48298704214,0.0,148661.14,0.7921075626195814,0
1.0,0.0,6103.15855661561,0.0,3655.02,1.2002935735890308,0
1.0,0.0,11237.640531687064,0.0,1962.17,0.15800344711548767,0
1.0,0.0,21417.07209078862,0.0,2922.62,0.1030217524109671,0
1.0,0.0,22873.857708152536,0.0,2980.63,0.38644765988246155,0
1.0,0.0,3270.893806716325,0.0,2059.59,0.2734894500250113,0
1.0,0.0,8007.422860931827,0.0,7614.24,1.01554453298612,0
1.0,0.0,5178.691302488385,0.0,7458.29,0.9686963586739462,0
2.0,0.0,6174.966991347984,0.0,797.46,0.31068700058424664,0
1.0,0.0,22728.58999580649,0.0,23861.53,1.012261220552388,0
1.0,0.0,34827.08418050332,0.0,43586.26,1.8843169186012938,0
1.0,0.0,40053.75910664629,0.0,8786.83,0.21276492637412311,0
2.0,0.0,30378.91495923258,0.0,12514.75,1.9739412618949959,0
1.0,0.0,19395.251902316922,0.0,42379.09,1.9832046715562037,0
1.0,0.0,3044.0412633403125,0.0,4089.2,1.1207918692156478,0
1.0,0.0,19942.441059714438,0.0,2420.75,0.12330616718854488,0
1.0,0.0,26576.56756715434,0.0,3124.13,0.10131936045710983,0
1.0,0.0,24773.05202365441,0.0,24785.49,1.78851752069541,0
1.0,0.0,5572.360194633572,0.0,9312.88,1.209821830298094,0
1.0,0.0,25488.315737685432,0.0,2368.12,0.3590830555672143,0
1.0,0.0,49002.423069608914,0.0,9605.52,0.9559016685836433,0
1.0,0.0,6471.88916030847,0.0,1397.92,0.18803358364036027,0
1.0,0.0,17920.65191267146,0.0,46161.86,2.377722052466846,0
1.0,0.0,27165.873329833168,0.0,2528.18,0.26799130599851795,0
1.0,0.0,19643.676663687445,0.0,85607.74,1.8639131537087366,0
1.0,0.0,5627.179084767172,0.0,9405.1,2.24570152971025,0
1.0,0.0,2686.574607327844,0.0,822.56,0.9343476846520452,0
1.0,0.0,31984.085432536845,0.0,35676.86,0.41816206290268165,0
1.0,0.0,11798.595546504963,0.0,10787.39,1.4085571906813434,0
1.0,0.0,6437.219893512181,0.0,6381.09,0.9649803268384185,0
1.0,0.0,24240.762617658504,0.0,41905.59,0.9211752433218606,0
1.0,0.0,13465.690475555504,0.0,10601.71,0.9876599079169992,0
1.0,0.0,7712.9084074408,0.0,2017.11,0.16129359679715632,0
1.0,0.0,10026.31242709449,0.0,1870.19,0.13772945649665355,0
1.0,0.0,4452.708045026683,0.0,9235.06,1.0336472424827934,0
1.0,0.0,568.8031031750902,0.0,2171.55,1.4425797331201,0
1.0,0.0,4623.797201678947,0.0,5604.79,2.150837015041352,0
1.0,0.0,26961.478297317393,0.0,2064.98,0.16811556740634434,0
1.0,0.0,17969.25185789156,0.0,5339.91,0.13077305161882477,0
1.0,0.0,4448.139525005311,0.0,5610.0,0.6078491389308363,0
2.0,0.0,19935.265246294228,0.0,81864.43,1.646531710165954,0
1.0,0.0,14430.811074369709,0.0,24113.17,2.1451007474854085,0
1.0,0.0,29039.890620477658,0.0,15870.6,0.15883136526304603,0
1.0,0.0,7821.634753749911,0.0,41551.78,2.754468862144657,0
1.0,0.0,18634.612022858393,0.0,500.1,0.343927246347834,0
1.0,0.0,8099.873394770291,0.0,12266.12,1.0004919207361906,0
1.0,0.0,26249.86696773856,0.0,11599.47,0.2019395155639462,0
1.0,0.0,35704.15496071059,0.0,11177.68,0.5002462872487559,0
1.0,0.0,11922.495949591952,0.0,1203.59,0.23766875486864625,0
1.0,0.0,4590.792295724211,0.0,1122.49,0.24718474869876775,0
1.0,0.0,1621.6795288232606,0.0,1823.24,0.9789220561013031,0
1.0,0.0,11667.102111363874,0.0,1890.98,0.03305249495177054,0
1.0,0.0,3543.833261737322,0.0,6514.24,2.1395656209422187,0
1.0,0.0,67911.53049829631,0.0,13791.8,1.059652964648812,0
1.0,0.0,11943.151546718522,0.0,10886.2,1.495455096586549,0
1.0,0.0,13187.996523221824,0.0,10243.05,0.5388264919828365,0
1.0,0.0,9869.305129281913,0.0,2045.34,0.08924627062404011,1
1.0,0.0,30017.37049654121,0.0,1993.76,0.010267844573806126,0
1.0,0.0,29594.456882974788,0.0,5964.69,0.36484266794631665,0
1.0,0.0,35126.723511561206,0.0,2929.43,0.0055237161196412254,0
1.0,0.0,61877.298118082734,0.0,7830.94,0.2551134347360265,0
1.0,0.0,29092.548697020324,0.0,81074.26,1.8520751558069897,0
1.0,0.0,41354.57685296231,0.0,3559.44,0.14025615249941487,0
1.0,0.0,19451.185675129127,0.0,57283.06,4.045552147154572,0
1.0,0.0,25641.07361361095,0.0,5375.18,0.2751829194644965,0
1.0,0.0,28760.647609525276,0.0,2926.0,0.10103139551087417,0
2.0,0.0,34023.99903988112,0.0,45053.4,1.9851151884104579,1
1.0,0.0,2291.9857831822546,0.0,1262.01,0.9103897009661643,0
2.0,0.0,12324.435698093097,0.0,8485.88,0.29951519281794264,0
1.0,0.0,21095.538360912953,0.0,35950.78,2.900755383559321,0
1.0,0.0,4034.240025437444,0.0,2525.43,0.31649980848280707,0
1.0,0.0,21103.27433739577,0.0,1708.27,0.04169301334172693,0
1.0,0.0,22138.478029954193,0.0,13629.78,0.5572873685792192,0
1.0,0.0,32294.595373143704,0.0,24180.93,1.0626769092187573,0
1.0,0.0,3109.794359099769,0.0,9294.18,1.009318608024096,0
1.0,0.0,16343.019899960633,0.0,51602.42,1.932679919737659,0
1.0,0.0,11551.097001707563,0.0,5110.55,0.13193786708527488,0
1.0,0.0,6198.016537486258,0.0,2611.46,1.4546914391444241,0
1.0,0.0,7477.2562976300105,0.0,2208.78,0.36075256642606723,0
1.0,0.0,23578.751408571967,0.0,2235.26,0.206681249937512,0
1.0,0.0,12127.784348584892,0.0,848.97,0.04446590560972769,0
1.0,0.0,6143.180647585242,0.0,10573.41,0.6718647214066029,0
1.0,0.0,9898.15354903295,0.0,2176.22,0.3797637185478979,0
1.0,0.0,28887.85378960321,0.0,12979.46,0.3680738862678814,0
1.0,0.0,40262.28102213136,0.0,48169.62,1.126427401808418,0
1.0,0.0,4104.048054719742,0.0,2131.99,0.4665458382242219,0
1.0,0.0,26315.8839721363,0.0,9496.52,0.2976668454948357,0
1.0,0.0,29991.617884875297,0.0,2567.79,0.09486628611256438,0
1.0,0.0,31681.906579502574,0.0,7887.29,0.266836569515354,0
1.0,0.0,14873.222444065897,0.0,67192.77,4.1931569523755385,0
1.0,0.0,4479.587001795381,0.0,2193.32,0.23229720234913204,0
1.0,0.0,14521.621506350395,0.0,13902.47,0.6630946022138187,0
1.0,0.0,11554.173029306661,0.0,1664.37,0.1379013100744279,0
1.0,0.0,52198.156824730926,0.0,137488.71,2.696961522538662,0
1.0,0.0,26557.737996944627,0.0,4046.55,0.10589959171703221,0
1.0,0.0,12503.330265987293,0.0,1335.53,0.11827595899237499,0
1.0,0.0,36210.42533627705,0.0,2765.28,0.26391700859623424,0
1.0,0.0,26553.18456308377,0.0,3476.83,0.10471305678229889,0
1.0,0.0,12622.588669722143,0.0,10296.32,1.1783385225858185,0
1.0,0.0,3001.742830215724,0.0,1351.63,0.11948411373740979,0
1.0,0.0,39110.27209128916,0.0,138438.83,6.560191188892953,0
1.0,0.0,19321.803859925585,0.0,40638.31,1.8943351744316763,0
1.0,0.0,11650.155457686293,0.0,8564.94,0.6196888794039747,0
1.0,0.0,41530.40287367668,0.0,130166.92,2.0914355744341457,0
1.0,0.0,6012.645941798759,0.0,9718.71,0.38109659144672614,0
1.0,0.0,32605.031746442874,0.0,21717.02,0.4908547815286942,0
1.0,0.0,19701.517400363606,0.0,5989.04,0.39134785942891986,0
1.0,0.0,11921.970840481015,0.0,31374.56,2.8178973000814174,0
